GAME_NAME,PLATFORM,PUBLISHER,REGION,REGION_SALES
Mind Quiz,PSP,Ubisoft,JP,0.0
Mind Quiz,PSP,Ubisoft,Other,0.01
Mind Quiz,PSP,Ubisoft,NA,0.08
Dead or Alive 5,XOne,Tecmo Koei,EU,0.03
Dead or Alive 5,XOne,Tecmo Koei,JP,0.01
Dead or Alive 5,XOne,Tecmo Koei,Other,0.01
Dead or Alive 5,XOne,Tecmo Koei,NA,0.05
Shrek SuperSlam,X,Activision,EU,0.02
Shrek SuperSlam,X,Activision,JP,0.0
Shrek SuperSlam,X,Activision,Other,0.0
Shrek SuperSlam,X,Activision,NA,0.07
Alien Monster Bowling League,Wii,Destineer,EU,0.0
Alien Monster Bowling League,Wii,Destineer,JP,0.0
Alien Monster Bowling League,Wii,Destineer,Other,0.01
Alien Monster Bowling League,Wii,Destineer,NA,0.09
Rapid Reload,PS,Sony Computer Entertainment,EU,0.0
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,D3Publisher,EU,0.0
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,D3Publisher,JP,0.08
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,D3Publisher,Other,0.0
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,D3Publisher,NA,0.0
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,Takara Tomy,EU,0.0
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,Takara Tomy,JP,0.08
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,Takara Tomy,Other,0.0
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,Takara Tomy,NA,0.0
Battlefield 2,PC,Electronic Arts,EU,0.07
Battlefield 2,PC,Electronic Arts,JP,0.0
Battlefield 2,PC,Electronic Arts,Other,0.01
Battlefield 2,PC,Electronic Arts,NA,0.0
Jikkyou Powerful Pro Yakyuu 15,Wii,Konami Digital Entertainment,EU,0.0
Jikkyou Powerful Pro Yakyuu 15,Wii,Konami Digital Entertainment,JP,0.08
Jikkyou Powerful Pro Yakyuu 15,Wii,Konami Digital Entertainment,Other,0.0
Jikkyou Powerful Pro Yakyuu 15,Wii,Konami Digital Entertainment,NA,0.0
Tornado Outbreak,X360,Konami Digital Entertainment,EU,0.0
Tornado Outbreak,X360,Konami Digital Entertainment,JP,0.0
Tornado Outbreak,X360,Konami Digital Entertainment,Other,0.01
Tornado Outbreak,X360,Konami Digital Entertainment,NA,0.07
Ninjabread Man,Wii,Popcorn Arcade,EU,0.0
Ninjabread Man,Wii,Popcorn Arcade,JP,0.0
Ninjabread Man,Wii,Popcorn Arcade,Other,0.01
Ninjabread Man,Wii,Popcorn Arcade,NA,0.07
Tom Clancys Splinter Cell: Pandora Tomorrow,GC,Ubisoft,EU,0.02
Tom Clancys Splinter Cell: Pandora Tomorrow,GC,Ubisoft,JP,0.0
Tom Clancys Splinter Cell: Pandora Tomorrow,GC,Ubisoft,Other,0.0
Tom Clancys Splinter Cell: Pandora Tomorrow,GC,Ubisoft,NA,0.06
DanceDanceRevolution,X360,Konami Digital Entertainment,EU,0.0
DanceDanceRevolution,X360,Konami Digital Entertainment,JP,0.0
DanceDanceRevolution,X360,Konami Digital Entertainment,Other,0.01
DanceDanceRevolution,X360,Konami Digital Entertainment,NA,0.08
Slayers Royal,PS,Kadokawa Shoten,EU,0.0
Slayers Royal,PS,Kadokawa Shoten,JP,0.08
Slayers Royal,PS,Kadokawa Shoten,Other,0.01
Slayers Royal,PS,Kadokawa Shoten,NA,0.0
Swingerz Golf,GC,Eidos Interactive,EU,0.02
Swingerz Golf,GC,Eidos Interactive,JP,0.0
Swingerz Golf,GC,Eidos Interactive,Other,0.0
Swingerz Golf,GC,Eidos Interactive,NA,0.06
Supremacy MMA,X360,505 Games,EU,0.02
Supremacy MMA,X360,505 Games,JP,0.0
Supremacy MMA,X360,505 Games,Other,0.01
Supremacy MMA,X360,505 Games,NA,0.05
Pro Evolution Soccer 2008 (JP sales),DS,Konami Digital Entertainment,EU,0.0
Pro Evolution Soccer 2008 (JP sales),DS,Konami Digital Entertainment,JP,0.08
Pro Evolution Soccer 2008 (JP sales),DS,Konami Digital Entertainment,Other,0.0
Pro Evolution Soccer 2008 (JP sales),DS,Konami Digital Entertainment,NA,0.0
Uta no Prince-Sama: All Star After Secret,PSP,Broccoli,EU,0.0
Uta no Prince-Sama: All Star After Secret,PSP,Broccoli,JP,0.08
Uta no Prince-Sama: All Star After Secret,PSP,Broccoli,Other,0.0
Uta no Prince-Sama: All Star After Secret,PSP,Broccoli,NA,0.0
Puchi Puchi Virus,DS,Jaleco,EU,0.0
Puchi Puchi Virus,DS,Jaleco,JP,0.0
Puchi Puchi Virus,DS,Jaleco,Other,0.01
Puchi Puchi Virus,DS,Jaleco,NA,0.07
Warriors Orochi 3 Hyper,WiiU,Tecmo Koei,EU,0.02
Warriors Orochi 3 Hyper,WiiU,Tecmo Koei,JP,0.02
Warriors Orochi 3 Hyper,WiiU,Tecmo Koei,Other,0.01
Warriors Orochi 3 Hyper,WiiU,Tecmo Koei,NA,0.04
The King of Fighters 2006,PS2,Ignition Entertainment,EU,0.01
The King of Fighters 2006,PS2,Ignition Entertainment,JP,0.05
The King of Fighters 2006,PS2,Ignition Entertainment,Other,0.0
The King of Fighters 2006,PS2,Ignition Entertainment,NA,0.01
The Hidden,3DS,Unknown,EU,0.0
The Hidden,3DS,Unknown,JP,0.0
The Hidden,3DS,Unknown,Other,0.01
The Hidden,3DS,Unknown,NA,0.08
Nobunagas Ambition: Rise to Power,PS2,Tecmo Koei,EU,0.0
Nobunagas Ambition: Rise to Power,PS2,Tecmo Koei,JP,0.08
Nobunagas Ambition: Rise to Power,PS2,Tecmo Koei,Other,0.0
Nobunagas Ambition: Rise to Power,PS2,Tecmo Koei,NA,0.0
FIFA Soccer 2003,GC,Electronic Arts,EU,0.02
FIFA Soccer 2003,GC,Electronic Arts,JP,0.0
FIFA Soccer 2003,GC,Electronic Arts,Other,0.0
FIFA Soccer 2003,GC,Electronic Arts,NA,0.06
Zero Escape: Zero Time Dilemma,PSV,Aksys Games,EU,0.0
Zero Escape: Zero Time Dilemma,PSV,Aksys Games,JP,0.03
Zero Escape: Zero Time Dilemma,PSV,Aksys Games,Other,0.01
Zero Escape: Zero Time Dilemma,PSV,Aksys Games,NA,0.04
NHL Legacy,X360,Electronic Arts,EU,0.0
NHL Legacy,X360,Electronic Arts,JP,0.0
NHL Legacy,X360,Electronic Arts,Other,0.01
NHL Legacy,X360,Electronic Arts,NA,0.07
My Friends,DS,Oxygen Interactive,EU,0.0
My Friends,DS,Oxygen Interactive,JP,0.0
My Friends,DS,Oxygen Interactive,Other,0.01
My Friends,DS,Oxygen Interactive,NA,0.07
DaGeDar,DS,GameMill Entertainment,EU,0.0
DaGeDar,DS,GameMill Entertainment,JP,0.0
DaGeDar,DS,GameMill Entertainment,Other,0.01
DaGeDar,DS,GameMill Entertainment,NA,0.08
Little League World Series Baseball 2010,PS3,Activision,EU,0.0
Little League World Series Baseball 2010,PS3,Activision,JP,0.0
Little League World Series Baseball 2010,PS3,Activision,Other,0.01
Little League World Series Baseball 2010,PS3,Activision,NA,0.07
Outlaw Golf,GC,TDK Mediactive,EU,0.02
Outlaw Golf,GC,TDK Mediactive,JP,0.0
Outlaw Golf,GC,TDK Mediactive,Other,0.0
Outlaw Golf,GC,TDK Mediactive,NA,0.06
Major League Baseball 2K11,PC,Take-Two Interactive,EU,0.01
Major League Baseball 2K11,PC,Take-Two Interactive,JP,0.0
Major League Baseball 2K11,PC,Take-Two Interactive,Other,0.01
Major League Baseball 2K11,PC,Take-Two Interactive,NA,0.06
Steins;Gate: Hiyoku Renri no Darling,X360,5p,EU,0.0
Steins;Gate: Hiyoku Renri no Darling,X360,5p,JP,0.08
Steins;Gate: Hiyoku Renri no Darling,X360,5p,Other,0.0
Steins;Gate: Hiyoku Renri no Darling,X360,5p,NA,0.0
Kings Field (Japan),PS,From Software,EU,0.0
Kings Field (Japan),PS,From Software,JP,0.08
Kings Field (Japan),PS,From Software,Other,0.01
Kings Field (Japan),PS,From Software,NA,0.0
Slam n Jam 96 featuring Magic & Kareem,PS,Crystal Dynamics,EU,0.03
Slam n Jam 96 featuring Magic & Kareem,PS,Crystal Dynamics,JP,0.0
Slam n Jam 96 featuring Magic & Kareem,PS,Crystal Dynamics,Other,0.01
Slam n Jam 96 featuring Magic & Kareem,PS,Crystal Dynamics,NA,0.04
Petz: Dogz Family,PSP,Ubisoft,EU,0.02
Petz: Dogz Family,PSP,Ubisoft,JP,0.0
Petz: Dogz Family,PSP,Ubisoft,Other,0.01
Petz: Dogz Family,PSP,Ubisoft,NA,0.05
SafeCracker: The Ultimate Puzzle Adventure,Wii,The Adventure Company,EU,0.01
SafeCracker: The Ultimate Puzzle Adventure,Wii,The Adventure Company,JP,0.0
SafeCracker: The Ultimate Puzzle Adventure,Wii,The Adventure Company,Other,0.01
SafeCracker: The Ultimate Puzzle Adventure,Wii,The Adventure Company,NA,0.07
ToraDora Portable!,PSP,Namco Bandai Games,EU,0.0
ToraDora Portable!,PSP,Namco Bandai Games,JP,0.08
Famicom Mini: Nazo no Murasame-Jou,GBA,Nintendo,NA,0.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,EU,0.03
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,JP,0.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,Other,0.01
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,NA,0.02
Galerians: Ash,PS2,Sammy Corporation,EU,0.03
Galerians: Ash,PS2,Sammy Corporation,JP,0.0
Galerians: Ash,PS2,Sammy Corporation,Other,0.01
Galerians: Ash,PS2,Sammy Corporation,NA,0.03
BlazBlue: Chrono Phantasma Extend,XOne,PQube,EU,0.01
BlazBlue: Chrono Phantasma Extend,XOne,PQube,JP,0.0
BlazBlue: Chrono Phantasma Extend,XOne,PQube,Other,0.01
BlazBlue: Chrono Phantasma Extend,XOne,PQube,NA,0.06
Dead Island: Riptide,PC,Deep Silver,EU,0.07
Dead Island: Riptide,PC,Deep Silver,JP,0.0
Dead Island: Riptide,PC,Deep Silver,Other,0.01
Dead Island: Riptide,PC,Deep Silver,NA,0.0
Junior Classic Books & Fairytales,DS,GSP,EU,0.01
Junior Classic Books & Fairytales,DS,GSP,JP,0.0
Junior Classic Books & Fairytales,DS,GSP,Other,0.01
Junior Classic Books & Fairytales,DS,GSP,NA,0.05
Kane & Lynch 2: Dog Days,PC,Square Enix,EU,0.06
Kane & Lynch 2: Dog Days,PC,Square Enix,JP,0.0
Kane & Lynch 2: Dog Days,PC,Square Enix,Other,0.01
Kane & Lynch 2: Dog Days,PC,Square Enix,NA,0.0
Carol Vordermans Sudoku,PSP,Xplosiv,EU,0.0
Carol Vordermans Sudoku,PSP,Xplosiv,JP,0.0
Carol Vordermans Sudoku,PSP,Xplosiv,Other,0.01
Carol Vordermans Sudoku,PSP,Xplosiv,NA,0.06
CSI: Dark Motives,DS,Ubisoft,EU,0.01
CSI: Dark Motives,DS,Ubisoft,JP,0.0
CSI: Dark Motives,DS,Ubisoft,Other,0.01
CSI: Dark Motives,DS,Ubisoft,NA,0.05
Haunting Ground,PS2,Capcom,EU,0.03
Haunting Ground,PS2,Capcom,JP,0.0
Haunting Ground,PS2,Capcom,Other,0.01
Haunting Ground,PS2,Capcom,NA,0.03
Mahjong Fight Club DS: Wi-Fi Taiou,DS,Konami Digital Entertainment,EU,0.0
Mahjong Fight Club DS: Wi-Fi Taiou,DS,Konami Digital Entertainment,JP,0.07
Mahjong Fight Club DS: Wi-Fi Taiou,DS,Konami Digital Entertainment,Other,0.0
Mahjong Fight Club DS: Wi-Fi Taiou,DS,Konami Digital Entertainment,NA,0.0
Jewel Link Chronicles: Legend of Athena,DS,GSP,EU,0.06
Jewel Link Chronicles: Legend of Athena,DS,GSP,JP,0.0
Jewel Link Chronicles: Legend of Athena,DS,GSP,Other,0.01
Jewel Link Chronicles: Legend of Athena,DS,GSP,NA,0.0
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,505 Games,EU,0.0
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,505 Games,JP,0.0
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,505 Games,Other,0.0
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,505 Games,NA,0.07
Escape Dead Island,X360,Deep Silver,EU,0.04
Escape Dead Island,X360,Deep Silver,JP,0.0
Escape Dead Island,X360,Deep Silver,Other,0.01
Escape Dead Island,X360,Deep Silver,NA,0.03
Robocalypse,DS,Tecmo Koei,EU,0.0
Robocalypse,DS,Tecmo Koei,JP,0.0
Robocalypse,DS,Tecmo Koei,Other,0.01
Robocalypse,DS,Tecmo Koei,NA,0.07
Vampire Knight DS,DS,D3Publisher,EU,0.0
Vampire Knight DS,DS,D3Publisher,JP,0.07
Vampire Knight DS,DS,D3Publisher,Other,0.0
Vampire Knight DS,DS,D3Publisher,NA,0.0
Disney Sports Skateboarding,GBA,Konami Digital Entertainment,EU,0.02
Disney Sports Skateboarding,GBA,Konami Digital Entertainment,JP,0.0
Disney Sports Skateboarding,GBA,Konami Digital Entertainment,Other,0.0
Disney Sports Skateboarding,GBA,Konami Digital Entertainment,NA,0.05
Rugby League 3,Wii,Alternative Software,EU,0.06
Rugby League 3,Wii,Alternative Software,JP,0.0
Rugby League 3,Wii,Alternative Software,Other,0.01
Rugby League 3,Wii,Alternative Software,NA,0.0
Homie Rollerz,DS,Destineer,EU,0.0
Homie Rollerz,DS,Destineer,JP,0.0
Homie Rollerz,DS,Destineer,Other,0.01
Homie Rollerz,DS,Destineer,NA,0.07
Lets Paint,Wii,Zoo Games,EU,0.0
Lets Paint,Wii,Zoo Games,JP,0.0
Lets Paint,Wii,Zoo Games,Other,0.0
Lets Paint,Wii,Zoo Games,NA,0.07
Burnout Paradise: The Ultimate Box,PS3,Electronic Arts,EU,0.05
Burnout Paradise: The Ultimate Box,PS3,Electronic Arts,JP,0.01
Burnout Paradise: The Ultimate Box,PS3,Electronic Arts,Other,0.01
Burnout Paradise: The Ultimate Box,PS3,Electronic Arts,NA,0.0
Magi: The Labyrinth of Beginning,3DS,Namco Bandai Games,EU,0.0
Magi: The Labyrinth of Beginning,3DS,Namco Bandai Games,JP,0.07
Magi: The Labyrinth of Beginning,3DS,Namco Bandai Games,Other,0.0
Magi: The Labyrinth of Beginning,3DS,Namco Bandai Games,NA,0.0
SimCity 4: Deluxe Edition,PC,Electronic Arts,EU,0.06
SimCity 4: Deluxe Edition,PC,Electronic Arts,JP,0.0
SimCity 4: Deluxe Edition,PC,Electronic Arts,Other,0.01
SimCity 4: Deluxe Edition,PC,Electronic Arts,NA,0.0
Lost Heroes 2,3DS,Namco Bandai Games,EU,0.0
Lost Heroes 2,3DS,Namco Bandai Games,JP,0.07
Lost Heroes 2,3DS,Namco Bandai Games,Other,0.0
Lost Heroes 2,3DS,Namco Bandai Games,NA,0.0
Tom Clancys Splinter Cell: Chaos Theory,DS,Ubisoft,EU,0.0
Tom Clancys Splinter Cell: Chaos Theory,DS,Ubisoft,JP,0.0
Tom Clancys Splinter Cell: Chaos Theory,DS,Ubisoft,Other,0.01
Tom Clancys Splinter Cell: Chaos Theory,DS,Ubisoft,NA,0.06
Storybook Workshop,Wii,Konami Digital Entertainment,EU,0.0
Storybook Workshop,Wii,Konami Digital Entertainment,JP,0.0
Storybook Workshop,Wii,Konami Digital Entertainment,Other,0.01
Storybook Workshop,Wii,Konami Digital Entertainment,NA,0.07
I Dont Have Many Friends Portable,PSP,Namco Bandai Games,EU,0.0
I Dont Have Many Friends Portable,PSP,Namco Bandai Games,JP,0.07
I Dont Have Many Friends Portable,PSP,Namco Bandai Games,Other,0.0
I Dont Have Many Friends Portable,PSP,Namco Bandai Games,NA,0.0
Nights of Azure,PS4,Tecmo Koei,EU,0.02
Nights of Azure,PS4,Tecmo Koei,JP,0.0
Nights of Azure,PS4,Tecmo Koei,Other,0.01
Nights of Azure,PS4,Tecmo Koei,NA,0.03
Loons: The Fight For Fame,X,Atari,EU,0.02
Loons: The Fight For Fame,X,Atari,JP,0.0
Loons: The Fight For Fame,X,Atari,Other,0.0
Loons: The Fight For Fame,X,Atari,NA,0.05
Romance of the Three Kingdoms IX,PS2,Tecmo Koei,EU,0.03
Romance of the Three Kingdoms IX,PS2,Tecmo Koei,JP,0.0
Romance of the Three Kingdoms IX,PS2,Tecmo Koei,Other,0.01
Romance of the Three Kingdoms IX,PS2,Tecmo Koei,NA,0.03
Second Sight,X,Codemasters,EU,0.02
Second Sight,X,Codemasters,JP,0.0
Second Sight,X,Codemasters,Other,0.0
Second Sight,X,Codemasters,NA,0.05
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,EU,0.0
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,JP,0.07
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,Other,0.0
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,NA,0.0
Metal Gear Solid,G,Konami Digital Entertainment,EU,0.0
Metal Gear Solid,G,Konami Digital Entertainment,JP,0.07
Metal Gear Solid,G,Konami Digital Entertainment,Other,0.0
Metal Gear Solid,G,Konami Digital Entertainment,NA,0.0
Totaled!,X,Rage Software,EU,0.02
Totaled!,X,Rage Software,JP,0.0
Totaled!,X,Rage Software,Other,0.0
Totaled!,X,Rage Software,NA,0.05
Gallop Racer 2006,PS2,Tecmo Koei,JP,0.06
Gallop Racer 2006,PS2,Tecmo Koei,Other,0.01
Gallop Racer 2006,PS2,Tecmo Koei,NA,0.02
Terraria,PSV,Screenlife,EU,0.01
Terraria,PSV,Screenlife,JP,0.09
Terraria,PSV,Screenlife,Other,0.0
Terraria,PSV,Screenlife,NA,0.0
Digimon Story: Lost Evolution,DS,Namco Bandai Games,EU,0.0
Digimon Story: Lost Evolution,DS,Namco Bandai Games,JP,0.1
Digimon Story: Lost Evolution,DS,Namco Bandai Games,Other,0.0
Digimon Story: Lost Evolution,DS,Namco Bandai Games,NA,0.0
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,EU,0.04
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,JP,0.0
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,Other,0.01
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,NA,0.05
Princess Debut,DS,Cave,EU,0.0
Princess Debut,DS,Cave,JP,0.0
Princess Debut,DS,Cave,Other,0.01
Princess Debut,DS,Cave,NA,0.1
Despicable Me: The Game,PS2,D3Publisher,EU,0.04
Despicable Me: The Game,PS2,D3Publisher,JP,0.0
Despicable Me: The Game,PS2,D3Publisher,Other,0.01
Despicable Me: The Game,PS2,D3Publisher,NA,0.05
Metal Arms: Glitch in the System,GC,Vivendi Games,EU,0.02
Metal Arms: Glitch in the System,GC,Vivendi Games,JP,0.0
Metal Arms: Glitch in the System,GC,Vivendi Games,Other,0.0
Metal Arms: Glitch in the System,GC,Vivendi Games,NA,0.08
Tom Clancys Splinter Cell: Chaos Theory,GC,Ubisoft,EU,0.02
Tom Clancys Splinter Cell: Chaos Theory,GC,Ubisoft,JP,0.0
Tom Clancys Splinter Cell: Chaos Theory,GC,Ubisoft,Other,0.0
Tom Clancys Splinter Cell: Chaos Theory,GC,Ubisoft,NA,0.08
The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,EU,0.0
The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,JP,0.0
The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,Other,0.01
The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,NA,0.1
Disney's Chicken Little: Ace In Action,Wii,Disney Interactive Studios,EU,0.0
Disney's Chicken Little: Ace In Action,Wii,Disney Interactive Studios,JP,0.0
Disney's Chicken Little: Ace In Action,Wii,Disney Interactive Studios,Other,0.01
Disney's Chicken Little: Ace In Action,Wii,Disney Interactive Studios,NA,0.09
Escape From Monkey Island,PS2,LucasArts,EU,0.04
Escape From Monkey Island,PS2,LucasArts,JP,0.0
Escape From Monkey Island,PS2,LucasArts,Other,0.01
Escape From Monkey Island,PS2,LucasArts,NA,0.05
Happy Feet Two,DS,Warner Bros. Interactive Entertainment,EU,0.01
Happy Feet Two,DS,Warner Bros. Interactive Entertainment,JP,0.0
Happy Feet Two,DS,Warner Bros. Interactive Entertainment,Other,0.01
Happy Feet Two,DS,Warner Bros. Interactive Entertainment,NA,0.08
The Lord of the Rings: Conquest,DS,Electronic Arts,EU,0.01
The Lord of the Rings: Conquest,DS,Electronic Arts,JP,0.0
The Lord of the Rings: Conquest,DS,Electronic Arts,Other,0.01
The Lord of the Rings: Conquest,DS,Electronic Arts,NA,0.09
Power Rangers: Super Legends,DS,Disney Interactive Studios,EU,0.02
Power Rangers: Super Legends,DS,Disney Interactive Studios,JP,0.0
Power Rangers: Super Legends,DS,Disney Interactive Studios,Other,0.01
Power Rangers: Super Legends,DS,Disney Interactive Studios,NA,0.08
Mickeys Speedway USA (weekly JP sales),N64,Nintendo,EU,0.0
Mickeys Speedway USA (weekly JP sales),N64,Nintendo,JP,0.1
Mickeys Speedway USA (weekly JP sales),N64,Nintendo,Other,0.0
Mickeys Speedway USA (weekly JP sales),N64,Nintendo,NA,0.0
Imagine: Soccer Captain,DS,Ubisoft,EU,0.0
Imagine: Soccer Captain,DS,Ubisoft,JP,0.0
Imagine: Soccer Captain,DS,Ubisoft,Other,0.01
Imagine: Soccer Captain,DS,Ubisoft,NA,0.1
Brain Quest: Grades 5 & 6,DS,Electronic Arts,EU,0.0
Brain Quest: Grades 5 & 6,DS,Electronic Arts,JP,0.0
Brain Quest: Grades 5 & 6,DS,Electronic Arts,Other,0.01
Brain Quest: Grades 5 & 6,DS,Electronic Arts,NA,0.1
Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,EU,0.0
Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,JP,0.0
Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,Other,0.01
Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,NA,0.1
Puss in Boots,DS,THQ,EU,0.01
Puss in Boots,DS,THQ,JP,0.0
Puss in Boots,DS,THQ,Other,0.01
Puss in Boots,DS,THQ,NA,0.08
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment,EU,0.0
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment,JP,0.1
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment,Other,0.0
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment,NA,0.0
Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Atlus,EU,0.02
Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Atlus,JP,0.0
Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Atlus,Other,0.01
Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Atlus,NA,0.07
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,EU,0.03
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,JP,0.0
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,Other,0.01
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,NA,0.06
Macross 30: Ginga o Tsunagu Utagoe,PS3,Namco Bandai Games,EU,0.0
Macross 30: Ginga o Tsunagu Utagoe,PS3,Namco Bandai Games,JP,0.1
Macross 30: Ginga o Tsunagu Utagoe,PS3,Namco Bandai Games,Other,0.0
Macross 30: Ginga o Tsunagu Utagoe,PS3,Namco Bandai Games,NA,0.0
Kidou Senshi Gundam UC,PS3,Namco Bandai Games,EU,0.0
Kidou Senshi Gundam UC,PS3,Namco Bandai Games,JP,0.1
Kidou Senshi Gundam UC,PS3,Namco Bandai Games,Other,0.0
Kidou Senshi Gundam UC,PS3,Namco Bandai Games,NA,0.0
Gretzky NHL,PSP,Sony Computer Entertainment,EU,0.0
Gretzky NHL,PSP,Sony Computer Entertainment,JP,0.0
Gretzky NHL,PSP,Sony Computer Entertainment,Other,0.01
Gretzky NHL,PSP,Sony Computer Entertainment,NA,0.1
Corvette Evolution GT,DS,Black Bean Games,EU,0.0
Corvette Evolution GT,DS,Black Bean Games,JP,0.0
Corvette Evolution GT,DS,Black Bean Games,Other,0.01
Corvette Evolution GT,DS,Black Bean Games,NA,0.1
Momotarou Dentetsu 16,Wii,Hudson Soft,EU,0.0
Momotarou Dentetsu 16,Wii,Hudson Soft,JP,0.1
Momotarou Dentetsu 16,Wii,Hudson Soft,Other,0.0
Momotarou Dentetsu 16,Wii,Hudson Soft,NA,0.0
Dropship: United Peace Force,PS2,Sony Computer Entertainment,EU,0.04
Dropship: United Peace Force,PS2,Sony Computer Entertainment,JP,0.0
Dropship: United Peace Force,PS2,Sony Computer Entertainment,Other,0.01
Dropship: United Peace Force,PS2,Sony Computer Entertainment,NA,0.05
Medieval II: Total War,PC,Sega,EU,0.09
Medieval II: Total War,PC,Sega,JP,0.0
Medieval II: Total War,PC,Sega,Other,0.02
Medieval II: Total War,PC,Sega,NA,0.0
Road Rash: Jailbreak,GBA,Zoo Digital Publishing,EU,0.03
Road Rash: Jailbreak,GBA,Zoo Digital Publishing,JP,0.0
Road Rash: Jailbreak,GBA,Zoo Digital Publishing,Other,0.0
Road Rash: Jailbreak,GBA,Zoo Digital Publishing,NA,0.07
Rapid Reload,PS,Sony Computer Entertainment,JP,0.09
Rapid Reload,PS,Sony Computer Entertainment,Other,0.01
Rapid Reload,PS,Sony Computer Entertainment,NA,0.0
Total Overdose: A Gunslingers Tale in Mexico,PS2,Eidos Interactive,EU,0.04
Total Overdose: A Gunslingers Tale in Mexico,PS2,Eidos Interactive,JP,0.0
Total Overdose: A Gunslingers Tale in Mexico,PS2,Eidos Interactive,Other,0.01
