GAME_NAME,GENRE
The Amazing Spider-Man (Console Version),Action
Raving Rabbids: Travel in Time 3D,Platform
SD Gundam G Generation DS,Role-Playing
Pastel Chime Continue,Adventure
Prince of Persia,Action
Jake Hunter Detective Story: Memories of the Past,Adventure
Go! Sudoku (JP sales),Puzzle
QuickSpot,Misc
T.A.C. Heroes : Big Red One,Strategy
Mega Man 4,Platform
NBA Street,Sports
Spider-Man 2,Action
Burnout 3: Takedown,Racing
Dragon Ball: Origins (JP & incomplete US sales),Adventure
EyeToy: Groove,Misc
Hasbro Family Fun Pack,Misc
Milos Astro Lanes,Sports
NHL Slapshot,Sports
Technic Beat,Misc
Sin and Punishment,Shooter
Smashing Drive,Racing
The Sims 2: Happy Holiday Stuff,Simulation
FIFA Soccer 96,Sports
Pirates of Black Cove,Adventure
Bust-A-Move 4,Puzzle
Pheasants Forever Wingshooter,Shooter
Moto Racer 2,Racing
Pimp My Ride,Racing
Amazing Island,Strategy
Animal Crossing: City Folk,Simulation
Silent Hill 4: The Room,Action
Monster Madness: Battle for Suburbia,Shooter
Lost Heroes,Role-Playing
Powerful Golf,Sports
My Horse & Me,Sports
Diddy Kong Racing DS,Racing
Momotsuki: Koufuu no Misasagi-Ou,Adventure
Blazer Drive,Role-Playing
Final Fantasy: The 4 Heroes of Light,Role-Playing
NBA ShootOut 2003,Sports
Guitar Hero Encore: Rocks The 80s,Misc
Ferrari Challenge Trofeo Pirelli Deluxe,Racing
Pitfall II: Lost Caverns,Platform
Microsoft Flight Simulator X,Simulation
Monster Hunter 4 Ultimate,Role-Playing
Caladrius,Shooter
Gourmet Chef: Cook Your Way to Fame,Misc
SD Gundam Force,Shooter
Batman Begins,Action
MX vs. ATV Supercross,Racing
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",Adventure
Etrian Odyssey Untold: The Millennium Girl,Role-Playing
Ratchet & Clank: Up Your Arsenal,Platform
Nobunaga no Yabou: Haouden,Strategy
BoomBots,Fighting
Infinite Undiscovery,Role-Playing
Bullet Witch,Shooter
Elminage Original: Majo to Megami to Kamigami no Yubiwa,Role-Playing
Turning Point: Fall of Liberty,Shooter
Jurassic Park III: Park Builder,Simulation
Disney's Magical Mirror Starring Mickey Mouse,Adventure
Nightmare Creatures II,Action
Koukou Yakyuu Dou DS,Sports
Black Rock Shooter: The Game,Role-Playing
The Lord of the Rings: The Battle for Middle-Earth II,Strategy
X-Men: Mutant Academy 2,Fighting
Armored Core: Master of Arena,Simulation
Unreal Anthology,Shooter
Cubivore: Survival of the Fittest,Adventure
de Blo,Platform
Super Robot Taisen D,Strategy
Guilty Gear,Fighting
World Championship Poker 2: Featuring Howard Lederer,Misc
Ys: Memories of Celceta,Action
Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,Sports
The Berenstain Bears and the Spooky Old Tree,Platform
MotoGP 2: Ultimate Racing Technology,Racing
Star Wars: Bounty Hunter,Shooter
Neopets: The Darkest Faerie,Adventure
My First Songs,Misc
O.M.G. 26 - Our Mini Games,Puzzle
The Lord of the Rings: War in the North,Action
Kakyuusei,Strategy
Apassionata: Die Galanacht der Pferde,Simulation
Zoo Vet: Endangered Animals,Simulation
Gran Turismo 4,Racing
Blue Stinger,Adventure
Minna to Issho,Misc
Tomb Raider: The Last Revelation,Action
Gundam the 3D Battle,Action
Justice League Heroes,Role-Playing
Brink,Shooter
NBA ShootOut 2002,Sports
Me & My Katamari,Puzzle
UNO 52,Misc
Xevious 3D/G+,Shooter
inFAMOUS 2,Action
Gallop Racer 2001,Sports
Makai Kingdom: Chronicles of the Sacred Tome,Role-Playing
Emergency Mayhem,Racing
Zoo Tycoon,Strategy
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,Adventure
Underground Pool,Sports
The Lord of the Rings: The Third Age,Role-Playing
Zack & Wiki: Quest for Barbaros Treasure,Adventure
Koihime Musou,Adventure
Dragon Quest VII: Warriors of Eden,Role-Playing
Polaris SnoCross,Racing
Mr Beans Wacky World of Wii,Adventure
Saltwater Sportfishing,Sports
Kenshuui Tendo Dokuta,Simulation
Shaun White Skateboarding,Sports
Company of Heroes: Tales of Valor,Strategy
Invizimals: The Lost Kingdom,Action
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,Misc
Secret Files 2: Puritas Cordis,Adventure
Time Crisis: Crisis Zone,Shooter
Valhalla Knights 3,Role-Playing
Bleach: Hanatareshi Yabou,Role-Playing
Cossacks: European Wars,Strategy
Bookworm,Puzzle
The Mysterious Murasame Castle,Action
The Suffering,Action
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,Action
Lufia: The Ruins of Lore,Role-Playing
Hyaku Monogatari: Kaidan Romance,Adventure
Dora the Explorer: Game Boy Advance Video Volume 1,Misc
Hamtaro: Ham-Ham Games,Sports
NO\xc3\xabL: NOT DiGITAL,Adventure
Quantum Break,Action
StormLover,Adventure
Guilty Gear Isuka,Fighting
FIFA Soccer 09 All-Play,Sports
MLB 2006,Sports
Syndicate,Shooter
Sniper: Ghost Warrior,Shooter
Zettai Karen Children DS: Dai-4 no Children,Role-Playing
NFL Quarterback Club 2002,Sports
Atari Flashback Classics: Volume 1,Misc
Ms. Pac-Man,Puzzle
World League Soccer,Sports
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi ,Misc
Kiniro no Corda 2,Role-Playing
Wrath Unleashed,Strategy
Charlottes We,Action
McDROID,Strategy
Naruto: Ultimate Ninja 2,Fighting
Star Ocean: First Departure,Role-Playing
Rune Factory 3: A Fantasy Harvest Moon,Role-Playing
Petz Fantasy 3D,Simulation
Splatterhouse,Action
The King of Fighters 98 Ultimate Match,Fighting
Outdoors Unleashed: Africa 3D,Sports
Lost Planet 2,Shooter
Peppa Pig: Theme Park Fun,Misc
Toaru Majutsu no Index,Adventure
Crayola: Treasure Adventures,Puzzle
Dance Dance Revolution: Hottest Party 3,Simulation
Maximum Chase,Racing
Dual Hearts,Role-Playing
Super Bust-A-Move,Puzzle
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,Adventure
Madden NFL 2002,Sports
Wrestle Kingdom,Fighting
Just Dance 2: Extra Songs,Misc
Teikoku Kaigun Renbojou: Meiji Yokosuka Koushinkyoku,Action
Earthworm Jim 3D,Platform
Monster Strike 3DS,Action
SpongeBos Truth or Square (US sales),Action
NBA Live 16,Sports
Robinson: The Journey,Action
Mighty No. 9,Platform
Lucius,Action
Jewels of the Tropical Lost Island,Puzzle
NBA Street V3,Sports
Bleach: Soul Carnival 2,Fighting
J-League Winning Eleven 2007: Club Championship,Sports
The Naked Brothers Band: The Video Game,Misc
Fallout 3,Role-Playing
Army Rescue,Shooter
Raw Danger! (JP sales),Action
Aegis of Earth: Protonovus Assault,Action
Endless Ocean: Blue World,Simulation
Pro Pinball: Big Race USA,Simulation
Moshi Monsters: Moshling Zoo,Misc
NBA Live 2000,Sports
Neo Contra,Shooter
Moto Racer DS,Racing
Carnage Heart EXA,Strategy
Tom Clancys Politika,Strategy
Kengo: Master of Bushido,Fighting
Midways Greatest Arcade Hits,Misc
Dragon Quest I & II,Role-Playing
Last Escort 2: Shinya no Amai Toge,Adventure
Jim Hensons the Muppets: On With the Show!,Action
Yu-Gi-Oh! Dungeon Dice Monsters,Misc
Aikatsu! 2-nin no My Princess,Action
Fushigi no Chronicle: Furikaerimasen Katsu Madewa,Action
Kiniro no Corda 2 f,Role-Playing
Persona Q: Shadow of the Labyrinth,Role-Playing
The Escapists,Action
Dark Void,Action
NBA ShootOut 98,Sports
Murakumo: Renegade Mech Pursuit,Shooter
Nintendo Land,Misc
Triple Play 97,Sports
Gears of War 4,Shooter
Lagoon,Role-Playing
Mafia III,Action
Shimano Xtreme Fishing,Sports
Satisfashion,Misc
Starwinder: The Ultimate Space Race,Racing
Super Bubble Pop,Puzzle
Midnight Club: Los Angeles,Racing
Super Bomberman 4,Puzzle
Dies Irae: Amantes Amentes,Action
Shonen Jumps One Piece: Grand Adventure,Fighting
Pilot Academy,Simulation
Super Breakout,Puzzle
Railroad Tycoon 3,Strategy
Dragon Tamer: Sound Spirit,Role-Playing
Kawasaki Jet Ski,Racing
Double Dragon,Action
Shin Nippon Pro Wrestling: Toukon Retsuden 2,Fighting
NFL GameDay 2002,Sports
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,Misc
Irozuki Tingle no Koi no Balloon Trip,Adventure
The Idolmaster: Gravure For You! Vol.7,Action
Nippon no Asoko de,Misc
htoL#NiQ: The Firefly Diary,Platform
Vamwolf Cross,Action
Airblade,Sports
XS Airboat Racing,Racing
One Piece: Gear Spirit,Fighting
Mega Man 2,Action
Medal of Honor: Warfighter,Action
Beyond: Two Souls,Adventure
Star Wars The Clone Wars: Lightsaber Duels,Action
Puyo Puyo!! 20th Anniversary,Puzzle
Miracle Girls Festival,Misc
Imagine: Resort Owner,Strategy
Mobile Suit Gundam Side Story III: Sabakareshi Mono,Shooter
Pro Yakyuu Famista DS 2010,Sports
Dreamworks 2-in-1 Party Pack,Misc
Star Fox 64,Shooter
Midnight Club II,Racing
Worms: Open Warfare 2,Strategy
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,Misc
Kana: Imouto,Adventure
Serious Sam 3: BFE,Shooter
Resistance 3,Shooter
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,Adventure
Pokemon Pinball,Misc
Transformers: Autobots / Decepticons,Action
Haze,Shooter
Jackass the Game,Action
Melty Blood: Act Cadenza,Fighting
Syphon Filter 2,Shooter
Tony Hawks Proving Ground,Sports
The Idolmaster: Gravure For You! Vol.8,Action
Gyakuten Saiban 2,Action
The Walking Dead: Season Two,Adventure
Funky Barn,Simulation
Mucha Lucha! Mascaritas of the Lost Code,Fighting
X-Men: The Official Game,Action
Kirbys Star Stacker,Puzzle
Pokemon Ranger,Role-Playing
Midnight Club: LA Remix,Racing
World War II Combat: Road To Berlin,Shooter
Sonic Classic Collection,Platform
Dreamer Series: Zoo Keeper,Simulation
Disney's 102 Dalmatians: Puppies to the Rescue,Platform
Rugrats: Castle Capers,Action
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,Misc
Rugby 2005,Sports
Predator: Concrete Jungle,Action
Ozzy & Drix,Platform
Mother 3,Role-Playing
MLB 16: The Show,Action
Record of Agarest War 2,Role-Playing
Heavenly Sword,Action
Saints Row: Gat out of Hell,Action
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",Shooter
LEGO Knights Kingdom,Action
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,Role-Playing
Arc Rise Fantasia,Role-Playing
Hollywood Squares,Misc
High Rollers Casino,Misc
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Sports
FIFA Soccer 97,Sports
Ace Combat: Assault Horizon Legacy,Simulation
The Island of Dr. Frankenstein,Adventure
Zoo Tycoon 2 DS,Strategy
Air Raid,Action
God of War: Ascension,Action
Rhythm Tengoku,Misc
Petz: Catz Playground,Simulation
Shadow Master,Adventure
FIFA 2001 Major League Soccer,Sports
Stolen,Action
Fireball,Action
Cabelas Outdoor Adventures (2009),Sports
Divinity II: Ego Draconis,Role-Playing
Digimon Rumble Arena,Fighting
Godzilla Generations,Action
F-1 Race,Racing
Lumines ll,Puzzle
Otomedius Excellent,Shooter
NCAA Basketball Final Four 97,Sports
Dr. Mario 64,Puzzle
You Dont Know Jack: Mock 2,Misc
Post Mortem,Adventure
World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,Sports
Gunstar Heroes,Shooter
SingStar Queen,Misc
Lode Runner 3-D,Action
Gakuen Hetalia,Adventure
Macross 30: Ginga o Tsunagu Utagoe,Shooter
Custom Beat Battle: Draglade 2,Fighting
Kunio-kun Nekketsu: Complete Famicom Edition,Misc
Rozen Maiden: Gebetgarten,Fighting
Power Rangers: Time Force,Action
Mobile Suit Gundam: One Year War,Action
inFAMOUS,Action
Radiata Stories,Role-Playing
Art Academy,Misc
Star Wars: Republic Commando,Shooter
SimCity DS,Simulation
B-17: Fortress in the Sky,Simulation
NFL 2K1,Sports
Colony Wars: Vengeance,Simulation
Akogare Girls Collection: Wan Nyan Doubutsu Byouin - Suteki na Juui-San ni Narou!,Action
Capcom vs. SNK: Millennium Fight 2000 Pro,Fighting
Yakuza 3,Action
Petz: Crazy Monkeyz,Simulation
Playmobil Circus,Action
Teenage Mutant Ninja Turtles III: The Manhattan Project,Action
The Sims: Makin Magic,Simulation
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,Misc
Red Faction II,Shooter
Charm Girls Club: My Fashion Mall,Simulation
My SAT Coach with The Princeton Review,Misc
NASCAR Thunder 2004,Racing
Um Jammer Lammy,Misc
Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,Action
Skylanders: Spyros Adventure,Action
300: March to Glory,Action
International Superstar Soccer 98,Sports
Resident Evil 6,Shooter
Tomb Raider III: Adventures of Lara Croft,Action
Nora to Koku no Koubou: Kiri no Mori no Majo,Role-Playing
IL-2 Sturmovik: Forgotten Battles,Simulation
Battle Dodge Ball,Sports
Blazing Angels: Squadrons of WWII,Simulation
Toukiden 2,Action
One Piece: Gigant Battle!,Fighting
Fantasy Aquarium by DS,Simulation
Rondo of Swords (jp sales),Role-Playing
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,Fighting
"BCFX: The Black College Football Xperience, The Doug Williams Edition",Sports
Story Hour: Adventures,Adventure
Super Robot Taisen Neo,Strategy
MDK,Shooter
Medal of Honor,Shooter
1001 Touch Games,Action
Armored Core: Formula Front Extreme Battle,Simulation
Guilty Gear 2: Overture,Fighting
Kidou Senshi Gundam 00,Action
Roommate Asami: Okusama wa Joshikousei,Adventure
Moujuu-Tachi to Ohimesama,Action
ESPN NHL 2K5,Sports
Emergency 2012,Simulation
Nancy Drew: The Deadly Secret of Olde World Park,Adventure
Super R.C. Pro-Am,Racing
Connect Four / Perfection / Trouble,Misc
Makai Shin Trillion,Role-Playing
Dream Dance & Cheer,Misc
Call of Duty 4: Modern Warfare,Shooter
Zoids: Battle Legends,Action
Under the Moon: Crescent,Adventure
Derby Stallion 98,Sports
Rampo,Adventure
Scene It? Twilight,Misc
J-League Jikkyou Winning Eleven 3,Sports
Da Capo I & II Plus Situation Portable,Adventure
ParaParaParadise,Misc
J-League 96 Dream Stadium,Sports
Super Robot Spirits,Fighting
Buzz Lightyear of Star Command,Platform
Guitar Hero: On Tour,Misc
Mobile Suit Gundam Side Story: Missing Link,Action
Toukiden Kiwami,Action
IL-2 Sturmovik: 1946,Simulation
Minna no Conveni,Simulation
SD Gundam G Generation Portable,Strategy
Disney Sports Football,Sports
Duke Nukem 3D: 20th Anniversary World Tour,Shooter
OkamiDen,Adventure
Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,Action
Backyard Baseball 2006,Sports
Tom Clancys Classic Trilogy,Shooter
Kekkaishi: Kokubourou Shuurai,Action
Culdcept SAGA,Role-Playing
Midway Arcade Treasures 2,Misc
Crush3D,Platform
Dragon Warrior IV,Role-Playing
Ty the Tasmanian Tiger 2: Bush Rescue,Platform
Derby Stallion 04,Sports
Super Bomberman 5,Puzzle
DriveClu,Racing
Roll Away,Puzzle
Farming Simulator 15 Expansion Pack,Action
Jikkyou Powerful Pro Yakyuu Next,Sports
Medabots 9: Metabee / Rokusho,Role-Playing
ESPN Great Outdoor Games Bass 2002,Sports
Color Cross,Misc
Mobile Suit Z-Gundam,Action
Strawberry Nauts,Adventure
Marvel Nemesis: Rise of the Imperfects,Fighting
Glory Days 2,Strategy
Slide Adventure: Mag Kid,Action
Kurushi Final: Mental Blocks,Puzzle
Reader Rabbit 2nd Grade,Misc
MegaTagmension Blanc + Neptune VS Zombies,Action
The Sims 3: Late Night Expansion Pack,Simulation
Fight Night Round 2,Fighting
Final Fight 2,Action
Adventure Time: The Secret of the Nameless Kingdom,Action
Flowers,Adventure
Castlevania: Aria of Sorrow,Platform
Dream C Clu,Simulation
Harry Potter and the Deathly Hallows - Part 1,Action
Captain Toad: Treasure Tracker,Puzzle
"Sakura Wars 2: Kimi, Shinitamou koto Nakare",Adventure
Shockwave Assault,Simulation
Rugby League Live,Sports
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,Sports
The Ripping Friends,Action
Namco Museum Vol.5,Misc
Kirby Super Star Ultra,Platform
Kamaitachi no Yoru 2,Adventure
Imagine: Ballet Star,Simulation
Moujuutsukai to Oujisama,Adventure
Nicktoons Collection: Game Boy Advance Video Volume 3,Misc
Age of Empires III: Gold Edition,Strategy
Kinectimals,Simulation
Capcom Fighting Evolution,Fighting
Exhibition Volume 02,Misc
Airborne Troops: Countdown to D-Day,Shooter
Philosoma,Shooter
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Adventure
One Piece: Burning Blood,Fighting
Muv-Luv Alternative: Total Eclipse,Simulation
"Utatte Touch, Utouchi!!",Misc
4x4 EVO 2,Racing
Skate City Heroes,Sports
Asteroids Hyper 64,Shooter
Chibi-Robo! Plug into Adventure!,Adventure
Reel Fishing: Anglers Dream,Sports
Yakuza 4,Action
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,Misc
Conduit 2,Shooter
PopCap Arcade Vol 2,Misc
Rally Challenge 2000,Racing
Manhunt,Action
Barbie: Race & Ride,Action
Fairy Tail: Portable Guild,Fighting
Exstetra,Role-Playing
Daikaijyuu Monogatari II,Role-Playing
Sports Collection,Sports
Mario Party: Star Rush,Misc
Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,Misc
Psychedelica of the Black Butterfly,Action
Max Payne,Shooter
R: Racing Evolution,Racing
98 Koshien,Sports
Q-Ball: Billiards Master,Sports
Young Justice: Legacy,Action
East India Company Collection,Misc
Hiiro no Kakera: Shin Tamayori Hime Denshou,Adventure
Legion: The Legend of Excalibur,Action
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,Misc
Shin Sangoku Musou 4 Special,Action
Squeeballs Party,Puzzle
Forza Motorsport 4,Racing
Dragon Quest & Final Fantasy in Itadaki Street Portable,Misc
EyePet,Simulation
Phantasy Star Collection,Role-Playing
Iron Storm,Shooter
Pitfall: The Big Adventure,Adventure
Contact,Role-Playing
Fable,Role-Playing
The Sly Collection,Platform
Need for Speed: Nitro,Racing
Ratchet: Deadlocked,Shooter
Super Ghouls n Ghosts,Platform
Teenage Mutant Ninja Turtles (3DS),Action
Valhalla Knights: Eldar Saga,Role-Playing
International Superstar Soccer 64 (weekly JP sales),Sports
Donkey Kong Junior,Platform
Sid Meiers Civilization Revolution 2+,Strategy
International Cricket Captain 2009,Sports
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",Adventure
Rewrite,Adventure
Golden Nugget Casino / Texas Hold Em Double Pack,Misc
Project Sylpheed: Arc of Deception,Shooter
NBA Live 15,Sports
Defender,Misc
Call of Duty: Finest Hour,Shooter
Qix,Puzzle
Miitopia,Strategy
Rock N Roll Adventures,Platform
Command & Conquer: Tiberian Sun,Strategy
Onimusha: Blade Warriors,Fighting
Action Man-Operation Extreme,Action
Atelier Rorona: Alchemist of Arland,Role-Playing
MLB 15: The Show,Sports
Amnesia,Adventure
Wario Land: Shake It!,Platform
Super Famista 5,Sports
R-Type Command,Strategy
Supreme Commander,Strategy
ATV Quad Kings,Racing
FIFA Soccer,Sports
Ken to Mahou to Gakuen Mono. 3,Role-Playing
Pro Yaky? Spirits 2011,Sports
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,Fighting
Stacked with Daniel Negreanu,Misc
Fantastic Four: Rise of the Silver Surfer,Action
Sid Meiers Civilization V,Strategy
Assassins Creed: Altairs Chronicles,Platform
Utawarerumono Portable,Role-Playing
Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,Misc
Last Escort: Club Katze,Adventure
The Professors Brain Trainer: Logic,Puzzle
Archer Maclean Presents: Pool Paradise,Sports
Hot Wheels: World Race,Racing
Disney's Brother Bear,Action
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,Simulation
Rail Simulator,Simulation
Mushi Bugyou,Action
Parfait: Chocolat Second Style,Adventure
Tamagotchi no KiraKira Omisecchi,Misc
Spitfire Heroes: Tales of the Royal Air Force,Simulation
Prism Ark: Awake,Adventure
Personal Trainer: Math,Puzzle
Ultimate Puzzle Games,Puzzle
Disney Universe,Action
Classic Dungeon: Fuyoku no Masoujin,Role-Playing
Martian Gothic: Unification,Adventure
Wand of Fortune: Mirai e no Prologue,Adventure
